"","logFC","logCPM","LR","PValue","FDR"
"Bra039217",0.947104877515686,5.97058962858395,18.9530744975559,1.33973213155656e-05,0.0013416300854096
"Bra023711",-1.60091602965376,5.22998768894153,18.932582290716,1.35419970110363e-05,0.00134976171480075
"Bra018555",-1.61252269112891,1.56039528516073,18.9257131623315,1.35908435958135e-05,0.00134976171480075
"Bra025497",1.04938311724307,3.91689548478794,18.9092430194244,1.37086852980851e-05,0.00135586231462625
"Bra015499",0.99643810563798,5.44642191367065,18.8808971220169,1.39139043798737e-05,0.00136577908914256
"Bra038899",1.62175685225392,3.75648892652966,18.877640437809,1.39376789162196e-05,0.00136577908914256
"Bra013647",1.31018477777585,3.57255054065374,18.866109257068,1.40221876193248e-05,0.00136577908914256
"Bra029650",-0.941724180261834,5.31159923119159,18.8503668603739,1.41383905942917e-05,0.00136577908914256
"Bra004491",2.83248772299366,2.2448901297782,18.8488737964387,1.41494617798937e-05,0.00136577908914256
"Bra004982",1.574767601115,4.03478127607956,18.844118766915,1.41847787483018e-05,0.00136577908914256
"Bra012910",1.22466904105757,4.14066070489648,18.8411680195051,1.42067392978963e-05,0.00136577908914256
"Bra023506",-0.798398232127247,6.08704299021579,18.8260546505386,1.43197550454884e-05,0.0013711593337182
"Bra017117",2.44551067176263,3.09013137611905,18.7826369799636,1.46494749504229e-05,0.00139716460697803
"Bra009840",-1.78906761570713,4.3732685320346,18.7711905476973,1.47376638139908e-05,0.0014000198106935
"Bra007096",-2.09342729071951,1.54649129880045,18.7344819287426,1.50240979540053e-05,0.00142161090640379
"Bra019741",-2.28939687159865,7.82648353676309,18.6720514833028,1.55241378690181e-05,0.00146316521389796
"Bra002753",1.11775637033069,3.06563740993744,18.6456614898792,1.57405049299039e-05,0.00147776287298949
"Bra003999",1.3291375679969,4.58895268120054,18.6325092464646,1.58494662902893e-05,0.00148220261797982
"Bra011671",2.77386978087864,8.52634075344491,18.5971916552923,1.61458226468053e-05,0.00150406473447022
"Bra036198",-0.89409311330168,5.53661051509914,18.5337032009887,1.66926330660486e-05,0.00154664856565692
"Bra027319",1.79126085060217,4.0067014149766,18.5292525124701,1.67316562815511e-05,0.00154664856565692
"Bra012524",1.48800587287612,3.44499791589314,18.520930675179,1.68048673804941e-05,0.00154746430123676
"Bra000875",2.34669390337715,4.55523238176789,18.5005564125137,1.69854704982956e-05,0.00155812518303831
"Bra024807",-1.0666163157112,7.09411547684323,18.4892063876651,1.70869245243269e-05,0.00156147203048545
"Bra014550",2.86545834206809,5.67192986457526,18.4502449447102,1.74398415235822e-05,0.00158768617870369
"Bra003592",0.798488110754993,4.97935856381682,18.4117117318073,1.77960813779929e-05,0.00161224001882437
"Bra003978",1.83215984498393,1.9059571610003,18.4066181962794,1.78437149457969e-05,0.00161224001882437
"Bra021430",-1.15285430460339,5.25826314587411,18.3423273951919,1.84560742035078e-05,0.00166132317380939
