"","logFC","logCPM","LR","PValue","FDR"
"Bra000472",-0.58845894383227,5.32200785483547,15.3042125454135,9.15122109842363e-05,0.000298143483637676
"Bra101018",0.953062773183688,2.71226359485276,15.3030282678537,9.15695998356645e-05,0.000298290019307449
"Bra030516",0.892884847196315,3.0031583997951,15.3019539595596,9.16216910171082e-05,0.000298419260320528
"Bra026142",0.812137323681909,4.96348727538793,15.3005686284534,9.1688907126792e-05,0.000298597722748688
"Bra039543",0.674842557558833,4.98817295525985,15.2941264201614,9.20021348312532e-05,0.000299577199367882
"Bra004143",0.670083482051125,4.79684944713288,15.2881890189947,9.22917716361817e-05,0.000300479604376049
"Bra003256",-0.957047792647465,7.88440434651042,15.2863864983259,9.23798831691624e-05,0.000300725736433381
"Bra020403",-0.787785848805356,4.02024909458566,15.2802228546158,9.26818169533504e-05,0.000301667766611162
"Bra025168",-0.853076329008169,3.63134510489547,15.274666514229,9.2954852220238e-05,0.000302515493332593
"Bra019780",-0.731588677117071,3.91482996538371,15.2716809828551,9.31018935985887e-05,0.000302953007141685
"Bra003437",0.77624888320931,6.61956945761347,15.2704258296146,9.31637814227392e-05,0.000303113350847992
"Bra026380",0.80336413121868,7.41105539070998,15.2678601100336,9.3290418153458e-05,0.000303484286667598
"Bra023002",-0.63337336181062,6.51985778294209,15.2651128762123,9.34262059557669e-05,0.000303884887527528
"Bra017363",-0.779622880218483,4.26455445158302,15.259195241052,9.3719373488329e-05,0.000304797215482882
"Bra022962",1.48218018258597,1.9709356797953,15.2560185200585,9.3877134158702e-05,0.000305260894385209
"Bra020469",-1.27617374768679,4.41783802824995,15.2554085447855,9.39074570027968e-05,0.000305260894385209
"Bra018815",0.699411081015247,6.07528835647081,15.2553802172901,9.39088654472515e-05,0.000305260894385209
"Bra009943",0.938495576948381,4.25785164265407,15.2553020746193,9.39127508148555e-05,0.000305260894385209
"Bra017319",-0.974015222767424,3.07052052959575,15.253423179302,9.40062209516112e-05,0.000305523396125899
"Bra100015",-0.781099499076076,3.82514642735114,15.2519926494507,9.40774488423298e-05,0.000305713548604185
"Bra019258",-0.687277446386617,3.85583172750836,15.2490741461664,9.42229332764182e-05,0.000306144920692907
"Bra006208",-1.0106055472102,8.37277588281794,15.2339166552451,9.49821680795972e-05,0.000308570076726823
"Bra004992",-0.735670448493283,4.02166690689126,15.2288085634048,9.5239415573546e-05,0.000309363983497041
"Bra024001_Bra024002",-0.804756613062094,3.43550789993354,15.2271240673607,9.53244017423333e-05,0.000309598198848005
"Bra001052",0.726878056846723,6.49769481368306,15.2263715561247,9.53623920844181e-05,0.000309679736705432
"Bra035446",-0.686155602662228,5.07483142085442,15.2247508482496,9.54442648687516e-05,0.00030990373707857
"Bra004468",1.22647195486788,2.40778376076409,15.221933786412,9.55867418478646e-05,0.000310324429767875
"Bra012511",-1.42298118079713,2.51766547113906,15.2177557014352,9.57984487512968e-05,0.00031096973491203
"Bra039628",0.715483787130248,5.26065730783604,15.2162403150216,9.58753511421503e-05,0.000311177338197223
"Bra004444",-0.774374996003601,6.00192638056047,15.2082782797062,9.62804280617972e-05,0.000312449879562143
"Bra033558",-0.60803921516934,5.9116444915083,15.206496821324,9.63712971578174e-05,0.000312702545685295
"Bra032961",-0.695434200454842,3.91972366937844,15.1978942080451,9.68113176270748e-05,0.000314087906027148
"Bra021503",-1.93110646110133,2.15664019434697,15.1960639635116,9.69051944729248e-05,0.000314350039676377
"Bra018807",-1.16296652033578,2.86767667909712,15.1933707587393,9.70435008527092e-05,0.000314756207758976
"Bra015260",0.6148580968092,5.466013537846,15.1872980494299,9.73560871075494e-05,0.000315718228942172
"Bra012978",-0.551836237548519,5.53585308950715,15.1870984717235,9.73663773370801e-05,0.000315718228942172
"Bra029381",0.708894960713763,5.85086479557969,15.1841770315958,9.7517132169597e-05,0.00031616440773831
"Bra015623",1.14293308350078,2.15404366730552,15.1795481462869,9.77564772444814e-05,0.000316897649594533
"Bra005563",-0.768668436291201,4.21390693452155,15.1768260750537,9.78975029188846e-05,0.000317312014181048
"Bra101792",1.0445130795681,2.93384959832217,15.1754815090815,9.79672380156029e-05,0.000317455943263274
"Bra003489",1.57087120432713,1.71132473173732,15.1754605519812,9.79683253384248e-05,0.000317455943263274
"Bra009677",2.01500717240899,2.51310082951481,15.1744109813613,9.80227960279201e-05,0.000317589630592482
"Bra023848",-0.557267051250799,5.43196990128154,15.1736364456236,9.80630124812263e-05,0.000317677104997141
"Bra017336",-0.811706491131816,3.63989466404782,15.1733137167473,9.80797745305718e-05,0.000317688585049564
"Bra039271",-0.761920582507977,5.86669980803831,15.1710294753612,9.81984970254378e-05,0.000318030275907475
"Bra037495",-0.73488092358433,5.93470505040593,15.1688540117989,9.83117002902876e-05,0.000318354002260411
"Bra003796",0.809729667765284,4.53490890603249,15.1621478170734,9.86614935184591e-05,0.000319443666337417
"Bra037464",-1.01373797617284,2.42159525519947,15.1617024467244,9.86847682126308e-05,0.000319475985886634
"Bra036325",0.774008857351527,4.80900341405803,15.1560630647199,9.89799561329989e-05,0.000320388453292996
"Bra037001",-0.865577970983864,3.21721252450667,15.1557309708714,9.89973669380618e-05,0.000320401658630404
"Bra006584",0.599775030364449,6.19710635159465,15.1516454004552,9.92118149869888e-05,0.000321052478981727
"Bra007654",-1.83434011718606,1.83273566879411,15.1459802775271,9.95099461391781e-05,0.000321973888733038
"Bra027923",-0.816696727946547,3.78056103238422,15.1421263336728,9.97132778286579e-05,0.000322588359043473
"Bra030202",0.677815183195977,7.06674795864338,15.1408715061183,9.97795719427555e-05,0.00032275938520487
"Bra025026",0.928529191979627,5.55561758085241,15.1402016580845,9.98149790116691e-05,0.000322830467711809
"Bra035849",-1.0465502079923,3.34405928618593,15.1373046537907,9.99682555611441e-05,0.000323282703734733
"Bra034447",0.775525453497893,5.50202193896557,15.1365028876009,0.000100010717751412,0.000323376508870906
"Bra034353",0.587527271525455,5.23531206134006,15.1348733920413,0.00010009707310287,0.000323612194640084
"Bra033864",-0.997717364147168,3.11864820881273,15.1332881313445,0.00010018115623207,0.000323840471941031
"Bra020229",-1.07360292903879,4.51465285537248,15.1305723702383,0.000100325366969845,0.000324263027131959
"Bra036095",-1.16065631170557,2.4197425543012,15.1289816562979,0.000100409933121513,0.000324492716504296
"Bra005154",0.720759818650558,4.47618187659739,15.1265081150129,0.000100541575009189,0.000324849977683151
"Bra012166",1.31831955845154,1.4854288732212,15.1263965732712,0.000100547515352624,0.000324849977683151
"Bra029209",0.650355774441543,4.99455265486673,15.1215852178967,0.000100804088689682,0.000325635143490296
"Bra024271",1.07247097394171,2.53598734084603,15.1192148742338,0.000100930733272743,0.000325989453239074
"Bra022407",-2.49791578292064,2.26564249460075,15.1190247804018,0.000100940896688241,0.000325989453239074
"Bra037409",0.949028494137941,5.46248855406725,15.1180702487117,0.000100991946542598,0.000326110498885502
"Bra021940",0.809864370421153,4.19313890272411,15.1172015587976,0.000101038428026247,0.000326216762383507
"Bra004140",0.735624516965477,5.37648189925479,15.1136311784029,0.000101229696592901,0.000326790399988419
"Bra005396",1.23431965830671,1.85997976227315,15.1121149536472,0.00010131103233892,0.000327009045290574
"Bra040445",0.613177069539845,4.92753549514795,15.1113595279865,0.000101351580630172,0.000327095996893453
"Bra017524",-0.677472831071831,4.54783453420512,15.1089839842183,0.0001014791969816,0.000327463885641216
"Bra027453",-2.1203419959712,1.62586440394698,15.1016464265943,0.000101874399272187,0.000328695034515741
"Bra026004",-1.0305698293947,4.73064997881854,15.0989746787119,0.000102018684497877,0.000329116384325099
"Bra001098",0.880207913345525,4.22476197123886,15.0984806024563,0.000102045389143886,0.000329158352259315
"Bra037737",-1.3542724922673,1.52677887585307,15.0920618984443,0.000102392957847939,0.000330214665820538
"Bra022476",1.49653237416088,2.80036575098911,15.0917408244393,0.000102410375054056,0.000330214665820538
"Bra034648",0.684242926933962,5.95756293186097,15.0916724411773,0.000102414085005671,0.000330214665820538
"Bra013440",-0.997173189655815,2.62434406237035,15.0881509152058,0.000102605318953084,0.000330786886078928
"Bra004024",-0.882555597896295,3.3344105863396,15.0838053156733,0.000102841799054923,0.00033150480129909
"Bra026842",1.57600927008728,1.73392497801431,15.0819579064068,0.00010294249799809,0.000331784899676291
"Bra040150",-0.724103381183259,4.30311194143187,15.0765667475105,0.000103236928019496,0.000332651814246833
"Bra018621",-0.568546179840938,4.84878572799598,15.0765260056558,0.000103239156298042,0.000332651814246833
"Bra015694",-1.18971524743485,3.31053283539775,15.075498844649,0.000103295350414808,0.000332788264325671
"Bra034277",-0.776983100811845,3.78436786373234,15.0744157533472,0.000103354637719877,0.000332934641865636
"Bra013650",-0.763575919508219,3.85326625440315,15.0724554317244,0.000103462030810432,0.000333235921803527
"Bra000445",0.562616771696518,6.22969533422418,15.0665532369736,0.000103786051699516,0.000334234753657534
"Bra036001",-1.41402538373389,2.70290392150786,15.0641362432758,0.000103919035283352,0.000334618179796367
"Bra101654",1.07486775356217,2.41563187446875,15.0566115858179,0.000104334142776892,0.000335909817481555
"Bra022294",1.70787032887892,1.06809951174089,15.0545065793504,0.000104450566628767,0.000336239608673423
"Bra014499",0.649480739763525,4.28534898370529,15.050152319605,0.000104691807467223,0.000336964650071799
"Bra030065",1.02229645051172,3.27550293495543,15.0499354665841,0.000104703836512282,0.000336964650071799
"Bra007326",0.613477725049159,6.49242615998449,15.0483822869329,0.000104790033547447,0.000337196902701746
"Bra009798",1.24049023547391,1.59840831565698,15.0475283776559,0.000104837453495333,0.000337304331634114
"Bra016176",-0.721177480374738,3.95029732995361,15.0408821705981,0.000105207274751352,0.000338448887883012
"Bra037314",0.576653917146937,5.55596286292275,15.039140134564,0.000105304425513256,0.000338716081743255
"Bra035525",-0.716873761341837,7.08652899140879,15.0331567086596,0.000105638800454095,0.000339746143464969
"Bra004694",0.897304466935485,3.2737314540445,15.032411928359,0.000105680496118433,0.000339834766351409
"Bra100226",-1.37307322269273,1.63219280357187,15.0298352751676,0.000105824874884786,0.000340253517455646
"Bra101467",1.17607271009837,4.65110869207576,15.0253819697216,0.000106074877161725,0.000341011717188992
"Bra023548",1.67326977115495,1.7576301317958,15.0247591703379,0.000106109887585077,0.000341078646277886
"Bra006676",-1.10608617772974,2.42200434056946,15.0228891626666,0.000106215079233233,0.000341371117182605
"Bra037586",-0.550055525397609,5.29003411396606,15.0136530555523,0.000106736169983295,0.000343000014624752
"Bra009816",0.959352550416569,3.61402781326429,15.0114027450987,0.000106863519295195,0.000343363345286191
"Bra002695",-1.23077570743689,1.9377497785526,15.0100330916159,0.000106941105421514,0.000343566706015329
"Bra030495",0.819188478992357,3.11927847405248,15.0055653552215,0.000107194581518156,0.000344335013660433
"Bra009560",0.729655307565967,5.25132646103123,15.0033214406696,0.000107322117572337,0.000344698620036557
"Bra034308",-0.549210050688987,5.77891389514464,14.9972015167695,0.000107670728882866,0.000345772086848049
"Bra018268",0.66944972794397,6.15571971731845,14.9917262831843,0.000107983582324035,0.000346730449909934
"Bra013274",-0.899864775544665,3.53843541891516,14.9904442397088,0.000108056970059473,0.000346919745980414
"Bra036964",-0.721662528377802,6.48063447548527,14.9897336009449,0.000108097670621552,0.000347004062470735
"Bra027888",-0.764033853560782,3.90108950655742,14.9871257574636,0.00010824716243316,0.000347437540320323
"Bra023979",-0.657014596242187,4.70774066344291,14.9865943244689,0.000108277651767849,0.000347488994870942
"Bra037403",-0.949496159681843,2.79903696026924,14.977382683617,0.000108807516856305,0.000349142838467882
"Bra008627",-0.948927929326673,3.0714591504307,14.9739991424087,0.000109002797050494,0.000349722763891547
"Bra010938",-1.35105575979568,2.06021919552603,14.9656044139942,0.000109488821260863,0.000351235228267965
"Bra029116",-0.939018190266363,3.56696551687098,14.9649640599811,0.000109525984840283,0.000351307556339432
"Bra030154",-1.30240862126631,2.26432368728123,14.9632294149004,0.000109626720477241,0.000351583746990927
"Bra011398",-1.48032501777217,9.42669374783813,14.960256582035,0.00010979957800529,0.000352091135127304
"Bra019615",-0.645051756352739,4.55895920470868,14.9586445916634,0.000109893423035803,0.000352264739745793
"Bra016159",-0.703060030857681,5.18285801742447,14.9585891856227,0.000109896650036632,0.000352264739745793
"Bra006258",-0.685788921689516,4.99917208565247,14.9585713751996,0.000109897687385119,0.000352264739745793
"Bra017148",-0.710630276143858,6.42338465525548,14.9571028660745,0.000109983252997975,0.00035249199927368
"Bra028477",-1.86367183593073,2.02116360228489,14.9531443010065,0.000110214240832652,0.000353185208556261
"Bra028544",-0.706968771778297,4.14370167113062,14.9511965761046,0.000110328072481308,0.000353502852155147
"Bra033669",-1.77126034227598,1.28715296676315,14.9491554935425,0.000110447487246463,0.000353838297584844
"Bra035846",0.618887947046854,6.7980526759396,14.9410299913141,0.000110924165852045,0.000355318059721185
"Bra020577",0.988744150794991,2.67513117351312,14.9396736424828,0.00011100393682421,0.000355526201710165
"Bra024788",-0.636196550655281,5.80119389001509,14.9387322416087,0.000111059337396785,0.00035565624450291
"Bra009603",-0.569054713587026,4.71956614265297,14.9384664772779,0.000111074982418989,0.000355658956495868
"Bra015591",1.33366398140908,2.43957963342722,14.9360657885403,0.000111216406792414,0.00035606435604754
"Bra017717",-0.741445893112974,4.69869218681197,14.9338325851454,0.000111348127327641,0.000356438584468904
"Bra028744",0.569227440372912,5.11592051578187,14.9320303838181,0.000111454540644573,0.00035673171259178
"Bra011542",1.37967545783256,3.18812184039345,14.9316194173545,0.000111478821021601,0.000356761915370595
"Bra033104",-0.76080347308653,4.55952072627264,14.9208249782828,0.000112118479014046,0.000358761220160241
"Bra013825",-0.728971105504531,7.45776371966923,14.9181763692368,0.000112275994192062,0.000359217418052719
"Bra024567",0.633538304689811,5.40826054509392,14.9177309872672,0.000112302503329046,0.000359254407694702
"Bra011386",1.25931475514863,2.83025380379334,14.9162884294162,0.000112388407633887,0.000359481366658617
"Bra036650",-0.917533985259877,4.19814284332394,14.9157898611628,0.000112418112745235,0.000359528532497535
"Bra033563",1.74122448759818,2.48631128656522,14.9149151171671,0.000112470249817322,0.000359647416725586
"Bra028788",-0.9370761355857,2.46000032128217,14.9093826547216,0.000112800563524768,0.000360655679626749
"Bra024388",-0.773203476776987,5.10636524123747,14.9084341295381,0.000112857292859474,0.000360789063126444
"Bra010986",-0.68778783206948,3.92151968101698,14.9031607496638,0.000113173206859006,0.000361750878261649
"Bra001635",-1.13302097130925,2.99155288607437,14.8955829022982,0.000113628734520479,0.000363158644343776
"Bra035903",0.757534139948037,6.25620878212459,14.8907423702708,0.000113920679253064,0.00036404329280257
"Bra040701",0.956931458751454,3.20904221843811,14.8841168964095,0.000114321502690405,0.000365275591021165
"Bra001634",0.859662982487122,4.63080710981973,14.874292857904,0.000114918445155302,0.000367134110177129
"Bra040789",-0.894208936841962,3.29257954338258,14.8719157096637,0.000115063359704267,0.000367548217322216
"Bra029201",-1.36112126700143,4.14894872885623,14.8697212866585,0.000115197298316349,0.000367927158503008
"Bra040225",-1.00841628152599,6.74376563388434,14.8693089325396,0.000115222484236377,0.000367958701320369
"Bra024346",1.02176547592398,7.10179805574356,14.8684437146558,0.000115275348357097,0.000368078613313999
"Bra014731",0.674675806033757,5.29789683587853,14.8634955210008,0.000115578148429049,0.000368996442527066
"Bra004108",-0.597519084653772,4.36892223920422,14.8360616897359,0.000117271518954618,0.000374352993299945
"Bra028946",-0.796272037283097,7.27864996077915,14.8213557095599,0.000118189513958864,0.000377233303915982
"Bra009236",1.63550917177253,3.4800453020804,14.8122673565538,0.000118760451446889,0.000378957133149373
"Bra013136",1.90088631922326,2.38930444040109,14.8122564964539,0.000118761135344973,0.000378957133149373
"Bra014402",0.716020688860463,5.40602800807722,14.8049035699681,0.000119225085757993,0.000380387058423949
"Bra019115",0.642218910378678,5.26654296603848,14.8017299491122,0.000119425896181605,0.000380977168679147
"Bra014733",0.974363276080197,2.86389771685678,14.8010685862003,0.00011946778667781,0.000381060223625015
"Bra010158",-1.42983289257532,1.89620921569703,14.7975847761449,0.00011968869428016,0.000381714182368546
"Bra025363",-0.677445289719636,4.59348720757571,14.7887868575591,0.000120248400413092,0.000383448328980795
"Bra029778",1.41735747848149,1.71934593841242,14.7860698187029,0.000120421784949898,0.000383950275867054
"Bra036680",0.794555065606603,4.427576576358,14.7856913458076,0.000120445956699044,0.000383976405797165
"Bra007470",-1.06142928835404,2.79336260608755,14.7841931697574,0.000120541687940816,0.000384230627051667
"Bra029849",1.08725504347832,3.16423310385406,14.7828897534117,0.00012062503662652,0.000384445316308417
"Bra039755",2.15728381241247,2.75945734211778,14.7819934895982,0.000120682383062651,0.000384577087579919
"Bra002468",-0.788325359398951,7.70151048362914,14.7779520550746,0.00012094131079743,0.000385351115432245
"Bra039816",1.13640883751353,6.68153843658694,14.7776762596749,0.000120959000902487,0.000385356392853973
"Bra036751",-0.989514135664264,2.78019460968747,14.7759036205692,0.000121072763943485,0.000385667701606061
"Bra012591",-0.797676553829766,3.79913424221947,14.7738992783418,0.000121201526793735,0.00038598701405144
"Bra016275",-0.571027240100169,6.28840761721612,14.7736175215679,0.000121219638445565,0.00038598701405144
"Bra011013",-0.96023380766815,2.52310377366453,14.773593450223,0.000121221185905811,0.00038598701405144
"Bra020041",-0.527029957096378,5.33164460892151,14.7731591969484,0.000121249105903649,0.00038602477298825
"Bra033923",1.04443546058562,2.88997184773941,14.7654368589669,0.000121746690510371,0.00038755761055977
"Bra031712",-0.599610235134692,5.16611038951148,14.7612783191604,0.000122015494729779,0.00038836185940081
"Bra040903",1.64207445505592,10.182986224535,14.7601033598315,0.000122091551218997,0.000388552481726346
"Bra009052",-1.5419968374061,3.2849088152715,14.7566924124428,0.000122312616305187,0.000389204477727904
"Bra000131",0.871871986747988,3.64454111981098,14.7559135778598,0.000122363149415785,0.000389313732202672
"Bra036523",-0.761355414403083,3.6318396746498,14.7488147604024,0.000122824711735487,0.000390730525724778
"Bra027886",-0.678366929975697,3.90013909495715,14.7363916394751,0.000123636679678662,0.000393261508654971
"Bra034083",1.48618759946531,1.25923138322433,14.7359475270225,0.00012366580643649,0.000393302102936959
"Bra026242",-1.16885927574819,4.02093306090148,14.7349430007141,0.000123731712970274,0.000393459644023228
"Bra000615",-3.18825333786129,7.42676650313342,14.7337521123796,0.00012380989244357,0.000393633019789761
"Bra021229",-0.84127899444676,3.63463477554992,14.7336135655803,0.00012381899099653,0.000393633019789761
"Bra030911",0.949737619751174,5.26758901684027,14.7324342252155,0.000123896467105244,0.000393827230578948
"Bra023020",0.833157405469373,4.17446396284027,14.7289707717279,0.000124124278977746,0.000394499196105679
"Bra022510",0.645116772129754,4.8771254804458,14.7272271973457,0.000124239123729928,0.000394811992559181
"Bra016265",-1.84051222611913,2.39599168702661,14.7249997502019,0.000124385995563518,0.000395226469774404
"Bra024711",0.841416741770623,4.03279172912438,14.7232146059529,0.000124503829303804,0.000395548583408807
"Bra031648",-1.56478183604477,1.43397361320392,14.7192980524892,0.000124762746903563,0.000396318775982054
"Bra031332",-0.701191788738986,6.48558258873044,14.7139757412744,0.000125115466097474,0.000397386693826707
"Bra026077",-0.887395984349615,2.7576143093935,14.7006037736486,0.000126006086408738,0.000400162563523731
"Bra014254",1.40437074418705,2.11056160672353,14.6998191069143,0.000126058545789986,0.000400276270249243
"Bra034356",0.835936225047667,8.02446974060799,14.6909048299976,0.000126656061254812,0.000402120445997113
"Bra033592",-2.35421105888755,1.95534147304667,14.6897292860747,0.000126735069339042,0.000402318142450739
"Bra015981",1.74578638106724,5.90413715187813,14.688281729997,0.000126832427476889,0.000402574030900628
"Bra018446",-0.66689980004846,5.01100037687877,14.6850084335856,0.000127052856967821,0.000403220436334956
"Bra034894",0.932673958706643,3.41057524099441,14.6843298717899,0.000127098600742488,0.000403312354138496
"Bra031693",0.700675339709874,7.06265596050538,14.6770590786016,0.000127589787366686,0.000404817551098473
"Bra009557",0.696934773882946,6.41273196791376,14.6709768613952,0.000128002146050406,0.000406072278006263
"Bra033171",0.798572800616432,7.50834545446213,14.6692447867981,0.000128119821505479,0.000406391948008802
"Bra024649",-0.795011943294459,4.41738502744741,14.6683350746343,0.000128181670075896,0.000406534475930865
"Bra034672",2.09487233673672,0.807182217524578,14.6601294094484,0.000128740908459423,0.000408254254375746
"Bra001109",2.29293319027726,0.99033663234949,14.6584076709583,0.000128858561024845,0.00040857343742363
"Bra029020",0.852688733197472,4.2394708228243,14.6498738737924,0.000129443305792235,0.000410373355943883
"Bra030545",1.926332756976,1.63665309384743,14.6478512118492,0.000129582291887602,0.000410759799950756
"Bra014831",2.67470760261571,1.50956033654,14.6430902474413,0.00012991003221982,0.000411744390659522
"Bra028539",-0.619311609893523,4.88798677259888,14.6163442561749,0.000131766775174878,0.000417574192319755
"Bra020103",-0.688046428005521,4.11853226820892,14.6141101458519,0.000131923073980378,0.00041801439156815
"Bra040253",1.23266899219381,3.36346211591551,14.6096014489526,0.000132239071993387,0.000418960434522681
"Bra009826",-0.949006895171577,4.34008294070677,14.5960716366703,0.000133191908773354,0.00042192359766163
"Bra028668",1.36258996301388,1.59213431264417,14.5949310346474,0.000133272550878463,0.000422123416949522
"Bra037190",-0.601932746335375,5.33295808378282,14.5920658011809,0.000133475343663114,0.000422710028936523
"Bra032042",1.1933762766046,2.39290762456859,14.5859914863427,0.000133906293826242,0.000424018954653477
"Bra024966",1.23543977967813,3.94820882347427,14.5827677398857,0.00013413557543687,0.000424689029119977
"Bra020996",1.21373262385911,2.425074620794,14.5807489804033,0.000134279356311784,0.000425044471383958
"Bra003598",2.55807109139089,3.90012152056902,14.5806949013215,0.000134283210086477,0.000425044471383958
"Bra003787",1.06941304385052,2.84925555724376,14.5797698224761,0.000134349150150961,0.000425197191826206
"Bra017063",-0.592862123794559,5.16637530978102,14.5784719337206,0.000134441719242549,0.00042543413828511
"Bra038965",0.999320080044605,7.81315621862105,14.5781646201076,0.000134463647118189,0.000425447511168848
"Bra035742",-3.02032521713526,4.84597107595809,14.5745731698844,0.000134720176444453,0.000426203069720415
"Bra002209",0.604314614355513,5.88185294576739,14.570668086994,0.000134999667046777,0.00042703106051622
"Bra011290",0.73634652555532,4.01381242789991,14.5621854516898,0.000135608790522941,0.000428901391160463
"Bra039780",-0.965500675323579,2.81028977123381,14.5573252333559,0.000135959040590739,0.000429952576520766
"Bra021477",-0.632782301634204,6.84268292561592,14.5556777253622,0.000136077974302231,0.000430272073987609
"Bra005724",0.601785568544647,5.33361776832723,14.5426702334532,0.000137020671802282,0.000433195846631945
"Bra005836",-0.612526303371711,5.13600768702174,14.5381753416017,0.000137347958391498,0.000434173462051987
"Bra028568",-1.28571179084169,9.20434606268914,14.5375564924487,0.000137393080259006,0.000434258980923848
"Bra006056",0.802507593006084,7.46133991435213,14.5360201026291,0.000137505166884635,0.000434556105312995
"Bra102137",-1.09900623564996,2.55396657147808,14.5315874028078,0.000137829068757472,0.000435522461019863
"Bra013089",-0.829894443780001,3.06276472577925,14.5311695456904,0.000137859641593049,0.000435561801767759
"Bra007676",1.79843067140979,1.52949072787486,14.5303023598057,0.000137923111701919,0.00043570505607833
"Bra024277",1.06796195650162,3.77584202017609,14.5288674441806,0.000138028199081831,0.00043597972621011
"Bra033169",-0.68955701212236,5.3515969388175,14.5226369114144,0.000138485433726056,0.000437366480180292
"Bra039164",0.673610711999939,4.72936945249953,14.5179726038117,0.000138828727068497,0.000438393066136414
"Bra028108",-1.31237908010114,2.69252151694275,14.5165961483486,0.000138930197918651,0.000438655856118873
"Bra004062",-1.18308369726116,2.10229390750072,14.5159023046797,0.000138981375649005,0.000438759803277052
"Bra012091",0.57395006888377,5.87186116602104,14.5152979847743,0.00013902596559505,0.000438842928435963
"Bra030423",-0.82234355126816,3.1415033895229,14.5034878974169,0.000139900273966166,0.00044151159236689
"Bra022466",0.765339879986898,3.86266871488137,14.5033819528901,0.000139908142109771,0.00044151159236689
"Bra019390",0.875967596405452,4.14232425508693,14.5026361505683,0.000139963542948497,0.000441628435240145
"Bra028003",-1.01315545971095,2.966484982742,14.502177566941,0.000139997619130813,0.000441677970358357
"Bra037476",0.722111764542515,6.66805727635861,14.4994950002168,0.000140197121253676,0.000442249325660958
"Bra026398",0.71512676948916,7.89461073985524,14.4984859935395,0.000140272235003922,0.000442377629404112
"Bra017077",-1.44721993402687,3.92183081121082,14.4984541342047,0.000140274607376581,0.000442377629404112
"Bra019150",0.558385396398259,4.99374522692557,14.4981476740846,0.000140297429678128,0.000442391554038851
"Bra022471",1.03556806303227,3.07503739479797,14.4951532963617,0.000140520619921467,0.000443037200471275
"Bra011541",0.68131082074341,4.77703588368044,14.4945272800234,0.000140567326111496,0.000443126326831543
"Bra029784",0.537360956521807,5.2436512101781,14.4939876429354,0.000140607600212447,0.000443195155869633
"Bra031870",-0.905021490065881,3.14778481504023,14.4895303322207,0.000140940702064004,0.000444186838894081
"Bra039653",0.630319112468362,4.54440833501064,14.488976799611,0.000140982123851552,0.000444259127395858
"Bra102350",-1.09072695089402,3.89217858742197,14.4843040693579,0.000141332281042068,0.000445304148212516
"Bra012589",-2.47245095371834,1.40768239394201,14.4825263276492,0.000141465728284446,0.000445616019087834
"Bra015908",-0.862467293725692,6.37610228266092,14.4824914733401,0.000141468345911632,0.000445616019087834
"Bra040687",0.560691858106736,5.0739795454268,14.4776210882368,0.000141834601362405,0.000446711153078762
"Bra006991",0.78077777445426,3.69429072223937,14.4763817096137,0.000141927955561142,0.000446946604291991
"Bra039311",0.936494233196451,4.57756390614444,14.4752517249277,0.000142013123753898,0.000447101602409288
"Bra031114",0.745864742895763,4.17553130395155,14.4752350493836,0.000142014380993281,0.000447101602409288
"Bra004916",1.22696115397086,2.17317321530153,14.4749525407791,0.000142035682208126,0.000447110096423065
"Bra015959",0.992342343855944,2.72115263549908,14.4712707629558,0.000142313583454493,0.00044792622639409
"Bra021250",2.25869367023323,1.20114669903166,14.4615067554409,0.000143053226531097,0.000450195266000836
"Bra016201",-0.895208137336757,3.01956531930754,14.4601765854441,0.000143154288688873,0.000450454330236759
"Bra023273",-0.818304699337624,3.04473183002943,14.4537633466478,0.000143642556294104,0.000451931561457325
"Bra019602",-0.712686059038903,5.02393814605717,14.4434657454039,0.000144430067609128,0.000454349770277198
"Bra001702",-1.20933959539585,2.08231513429897,14.4422032299715,0.000144526917445622,0.000454594939652937
"Bra018852",0.936511583923402,4.24837975876739,14.4414432198092,0.000144585250724466,0.000454718910744808
"Bra004941",-1.40910783860969,1.34790427166449,14.4411194284806,0.000144610109974395,0.000454737587743637
"Bra036122",0.843715800958934,4.39098670821935,14.4382213303573,0.000144832804721146,0.000455378287371537
"Bra008879",0.615170469068856,5.09681953908933,14.4320008821577,0.000145311961162145,0.00045682507188633
"Bra010600",-1.12805566229003,4.40627487759469,14.4308724605709,0.000145399053513914,0.000457039086078133
"Bra027681",-3.22951217536609,1.64559502616249,14.4300791827877,0.000145460310697371,0.000457171846122743
"Bra002118",-1.15432261336614,1.62907726174874,14.4262832689758,0.000145753792342247,0.000458034341678028
"Bra015946",-0.595014414954967,4.7469883368501,14.4233888227274,0.000145977977474411,0.000458678874443718
"Bra005180",0.852909642178342,7.17303470831725,14.4225881641387,0.00014604005260612,0.000458813937821634
"Bra020189",-1.73346763902281,2.23517071739572,14.4189143009132,0.000146325228515434,0.000459649789849687
"Bra007409",0.762463839253691,3.9972433462486,14.4148240912747,0.000146643382138114,0.000460589002392501
"Bra014722",-0.806765573628593,3.34031656672643,14.4134995776606,0.000146746557578597,0.000460852837428981
"Bra024985",-0.880496854541421,3.73168125421935,14.4112812809505,0.000146919519658888,0.000461335737585801
"Bra030966",0.827736282238788,4.05875436579514,14.4085364122572,0.000147133823084773,0.000461948308820305
"Bra003949",0.710355013854747,5.38972461523671,14.4058775697305,0.00014734171020029,0.000462540577710786
